Level,Date and Time,Source,Event ID,Task Category,Log,Computer,
Error,10/4/2017 7:49,EventCreate,1,None,Application,djkvdihost289.jakarta01.com,JAKARTA01\Aviv  
Error,10/4/2017 7:49,EventCreate,1,None,Application,djkvdihost388.jakarta01.com,JAKARTA01\chris  
Error,10/4/2017 7:48,EventCreate,1,None,Application,djkvdihost694.jakarta01.com,JAKARTA01\Dina Vathati  
Error,10/4/2017 7:48,EventCreate,1,None,Application,djkvdihost809.jakarta01.com,JAKARTA01\Setiawan  
Error,10/4/2017 7:48,EventCreate,1,None,Application,djkvdihost468.jakarta01.com,JAKARTA01\Teguh Aji  
Error,10/4/2017 7:48,WSH,1,None,Application,djkvdihost809.jakarta01.com,"CN=Eko Setiawan password will expire in 4 day(s) at 10/8/2017 9:30:49 AM

Press CTRL + ALT + DEL and select the ""Change a password"" option."
Error,10/4/2017 7:48,EventCreate,1,None,Application,djkvdihost654.jakarta01.com,JAKARTA01\yusi  
Error,10/4/2017 7:48,EventCreate,1,None,Application,djkvdihost344.jakarta01.com,JAKARTA01\mazy  
Error,10/4/2017 7:48,EventCreate,1,None,Application,djkvdihost777.jakarta01.com,JAKARTA01\christian  
Error,10/4/2017 7:48,EventCreate,1,None,Application,djkvdihost675.jakarta01.com,JAKARTA01\melly  
Error,10/4/2017 7:48,WSH,1,None,Application,djkvdihost809.jakarta01.com,"CN=Eko Setiawan password will expire in 4 day(s) at 10/8/2017 9:30:49 AM

Press CTRL + ALT + DEL and select the ""Change a password"" option."
Error,10/4/2017 7:48,EventCreate,1,None,Application,djkvdihost115.jakarta01.com,JAKARTA01\fahrul  
Error,10/4/2017 7:48,EventCreate,1,None,Application,djkvdihost795.jakarta01.com,JAKARTA01\haris  
Error,10/4/2017 7:48,EventCreate,1,None,Application,djkvdihost393.jakarta01.com,JAKARTA01\wiranti  
Error,10/4/2017 7:47,EventCreate,1,None,Application,djkvdihost576.jakarta01.com,JAKARTA01\Marthen  
Error,10/4/2017 7:47,EventCreate,1,None,Application,djkvdihost433.jakarta01.com,JAKARTA01\diah dwi  
Error,10/4/2017 7:47,EventCreate,1,None,Application,djkvdihost334.jakarta01.com,JAKARTA01\sulistyono  
Error,10/4/2017 7:47,EventCreate,1,None,Application,djkvdihost528.jakarta01.com,JAKARTA01\aditya ny  
Error,10/4/2017 7:47,EventCreate,1,None,Application,djkvdihost114.jakarta01.com,JAKARTA01\alexsandro  
Error,10/4/2017 7:47,EventCreate,1,None,Application,djkvdihost537.jakarta01.com,JAKARTA01\rahayu  
Error,10/4/2017 7:47,EventCreate,1,None,Application,djkvdihost232.jakarta01.com,JAKARTA01\femmy  
Error,10/4/2017 7:46,EventCreate,1,None,Application,djkvdihost225.jakarta01.com,JAKARTA01\MAUREEN  
Error,10/4/2017 7:47,EventCreate,1,None,Application,djkvdihost106.jakarta01.com,JAKARTA01\GuestISD57  
Error,10/4/2017 7:46,EventCreate,1,None,Application,djkvdihost568.jakarta01.com,JAKARTA01\raras  
Error,10/4/2017 7:46,EventCreate,1,None,Application,djkvdihost323.jakarta01.com,JAKARTA01\augtiaji  
Error,10/4/2017 7:46,EventCreate,1,None,Application,djkvdihost093.jakarta01.com,JAKARTA01\arinie  
Error,10/4/2017 7:46,EventCreate,1,None,Application,djkvdihost169.jakarta01.com,JAKARTA01\Ajie  
Error,10/4/2017 7:46,WSH,1,None,Application,djkvdihost576.jakarta01.com,"CN=Marthen password will expire in 4 day(s) at 10/8/2017 8:33:25 AM

Press CTRL + ALT + DEL and select the ""Change a password"" option."
Error,10/4/2017 7:46,WSH,1,None,Application,djkvdihost093.jakarta01.com,"CN=Arinie Ratna Puspita password will expire in 1 day(s) at 10/5/2017 3:05:51 PM

Press CTRL + ALT + DEL and select the ""Change a password"" option."
Error,10/4/2017 7:46,WSH,1,None,Application,djkvdihost576.jakarta01.com,"CN=Marthen password will expire in 4 day(s) at 10/8/2017 8:33:25 AM

Press CTRL + ALT + DEL and select the ""Change a password"" option."
Error,10/4/2017 7:46,EventCreate,1,None,Application,djkvdihost373.jakarta01.com,JAKARTA01\Tino  
Error,10/4/2017 7:46,EventCreate,1,None,Application,djkvdihost229.jakarta01.com,JAKARTA01\dimas  
Error,10/4/2017 7:46,EventCreate,1,None,Application,djkvdihost225.jakarta01.com,JAKARTA01\MAUREEN  
Error,10/4/2017 7:46,EventCreate,1,None,Application,djkvdihost899.jakarta01.com,JAKARTA01\matthew  
Error,10/4/2017 7:46,EventCreate,1,None,Application,djkvdihost674.jakarta01.com,JAKARTA01\Chaterin  
Error,10/4/2017 7:46,WSH,1,None,Application,djkvdihost093.jakarta01.com,"CN=Arinie Ratna Puspita password will expire in 1 day(s) at 10/5/2017 3:05:51 PM

Press CTRL + ALT + DEL and select the ""Change a password"" option."
Error,10/4/2017 7:46,EventCreate,1,None,Application,djkvdihost175.jakarta01.com,JAKARTA01\adityo  
Error,10/4/2017 7:46,EventCreate,1,None,Application,djkvdihost133.jakarta01.com,JAKARTA01\yumiyati  
Error,10/4/2017 7:46,EventCreate,1,None,Application,djkvdihost692.jakarta01.com,JAKARTA01\nungi  
Error,10/4/2017 7:46,EventCreate,1,None,Application,djkvdihost294.jakarta01.com,JAKARTA01\dhimas  
Error,10/4/2017 7:45,EventCreate,1,None,Application,djkvdihost469.jakarta01.com,JAKARTA01\Lily  
Error,10/4/2017 7:45,Application Error,1000,-100,Application,djkvdihost469.jakarta01.com,"Faulting application name: spoolsv.exe, version: 6.1.7601.17777, time stamp: 0x4f35efc3
Faulting module name: msvcrt.dll, version: 7.0.7601.17744, time stamp: 0x4eeaf722
Exception code: 0xc0000005
Fault offset: 0x0000aa14
Faulting process id: 0x634
Faulting application start time: 0x01d33c3e0f19219a
Faulting application path: C:\Windows\System32\spoolsv.exe
Faulting module path: C:\Windows\system32\msvcrt.dll
Report Id: 5138b493-a89d-11e7-b8e3-0050569f144f"
Error,10/4/2017 7:45,EventCreate,1,None,Application,djkvdihost030.jakarta01.com,JAKARTA01\palmella  
Error,10/4/2017 7:45,EventCreate,1,None,Application,djkvdihost209.jakarta01.com,JAKARTA01\guestitd03  
Error,10/4/2017 7:45,EventCreate,1,None,Application,djkvdihost567.jakarta01.com,JAKARTA01\aulya  
Error,10/4/2017 7:45,EventCreate,1,None,Application,djkvdihost896.jakarta01.com,JAKARTA01\Anosa  
Error,10/4/2017 7:45,EventCreate,1,None,Application,djkvdihost219.jakarta01.com,JAKARTA01\rizka syarifa  
Error,10/4/2017 7:45,EventCreate,1,None,Application,djkvdihost100.jakarta01.com,JAKARTA01\Yustine  
Error,10/4/2017 7:45,EventCreate,1,None,Application,djkvdihost655.jakarta01.com,JAKARTA01\rindang  
Error,10/4/2017 7:45,EventCreate,1,None,Application,djkvdihost655.jakarta01.com,JAKARTA01\rindang  
Error,10/4/2017 7:45,EventCreate,1,None,Application,djkvdihost383.jakarta01.com,JAKARTA01\GuestISD43  
Error,10/4/2017 7:45,EventCreate,1,None,Application,djkvdihost804.jakarta01.com,JAKARTA01\Liasyah  
Error,10/4/2017 7:45,Application Error,1000,-100,Application,djkvdihost219.jakarta01.com,"Faulting application name: spoolsv.exe, version: 6.1.7601.17777, time stamp: 0x4f35efc3
Faulting module name: msvcrt.dll, version: 7.0.7601.17744, time stamp: 0x4eeaf722
Exception code: 0xc0000005
Fault offset: 0x0000aa14
Faulting process id: 0x630
Faulting application start time: 0x01d33c2f6fa825b1
Faulting application path: C:\Windows\System32\spoolsv.exe
Faulting module path: C:\Windows\system32\msvcrt.dll
Report Id: 4cc11eb7-a89d-11e7-a699-0050569f67cb"
Error,10/4/2017 7:45,EventCreate,1,None,Application,djkvdihost469.jakarta01.com,JAKARTA01\Lily  
Error,10/4/2017 7:45,EventCreate,1,None,Application,djkvdihost412.jakarta01.com,JAKARTA01\Felix  
Error,10/4/2017 7:45,EventCreate,1,None,Application,djkvdihost655.jakarta01.com,JAKARTA01\rindang  
Error,10/4/2017 7:45,EventCreate,1,None,Application,djkvdihost033.jakarta01.com,JAKARTA01\Talitha  
Error,10/4/2017 7:45,EventCreate,1,None,Application,djkvdihost360.jakarta01.com,JAKARTA01\rubyani  
Error,10/4/2017 7:45,EventCreate,1,None,Application,djkvdihost354.jakarta01.com,JAKARTA01\wicaksono  
Error,10/4/2017 7:44,WSH,1,None,Application,djkvdihost412.jakarta01.com,"CN=Felix Sutiono password will expire in 4 day(s) at 10/8/2017 7:57:18 AM

Press CTRL + ALT + DEL and select the ""Change a password"" option."
Error,10/4/2017 7:44,EventCreate,1,None,Application,djkvdihost802.jakarta01.com,JAKARTA01\netra  
Error,10/4/2017 7:44,EventCreate,1,None,Application,djkvdihost418.jakarta01.com,JAKARTA01\andika  
Error,10/4/2017 7:44,EventCreate,1,None,Application,djkvdihost126.jakarta01.com,JAKARTA01\Jauw  
Error,10/4/2017 7:44,EventCreate,1,None,Application,djkvdihost226.jakarta01.com,JAKARTA01\Sely  
Error,10/4/2017 7:44,WSH,1,None,Application,djkvdihost412.jakarta01.com,"CN=Felix Sutiono password will expire in 4 day(s) at 10/8/2017 7:57:18 AM

Press CTRL + ALT + DEL and select the ""Change a password"" option."
Error,10/4/2017 7:44,EventCreate,1,None,Application,djkvdihost816.jakarta01.com,JAKARTA01\rezky  
Error,10/4/2017 7:44,EventCreate,1,None,Application,djkvdihost592.jakarta01.com,JAKARTA01\chalfin  
Error,10/4/2017 7:43,EventCreate,1,None,Application,djkvdihost372.jakarta01.com,JAKARTA01\Arum  
Error,10/4/2017 7:43,EventCreate,1,None,Application,djkvdihost670.jakarta01.com,JAKARTA01\eka prastica  
Error,10/4/2017 7:43,EventCreate,1,None,Application,djkvdihost312.jakarta01.com,JAKARTA01\Pradita  
Error,10/4/2017 7:43,EventCreate,1,None,Application,djkvdihost679.jakarta01.com,JAKARTA01\istiningsih  
Error,10/4/2017 7:43,EventCreate,1,None,Application,djkvdihost754.jakarta01.com,JAKARTA01\laila  
Error,10/4/2017 7:43,EventCreate,1,None,Application,djkvdihost105.jakarta01.com,JAKARTA01\mahendra  
Error,10/4/2017 7:43,EventCreate,1,None,Application,djkvdihost782.jakarta01.com,JAKARTA01\Putri Damayanti  
Error,10/4/2017 7:43,EventCreate,1,None,Application,djkvdihost212.jakarta01.com,JAKARTA01\handayani  
Error,10/4/2017 7:43,EventCreate,1,None,Application,djkvdihost256.jakarta01.com,JAKARTA01\cinta  
Error,10/4/2017 7:43,EventCreate,1,None,Application,djkvdihost857.jakarta01.com,JAKARTA01\harry  
Error,10/4/2017 7:43,EventCreate,1,None,Application,djkvdihost280.jakarta01.com,JAKARTA01\belly  
Error,10/4/2017 7:42,EventCreate,1,None,Application,djkvdihost244.jakarta01.com,JAKARTA01\nurmalasari  
Error,10/4/2017 7:42,EventCreate,1,None,Application,djkvdihost602.jakarta01.com,JAKARTA01\ceciliadt  
Error,10/4/2017 7:42,EventCreate,1,None,Application,djkvdihost038.jakarta01.com,JAKARTA01\nur endah  
Error,10/4/2017 7:42,EventCreate,1,None,Application,djkvdihost541.jakarta01.com,JAKARTA01\JUNETTE  
Error,10/4/2017 7:42,EventCreate,1,None,Application,djkvdihost104.jakarta01.com,JAKARTA01\teddyks  
Error,10/4/2017 7:42,EventCreate,1,None,Application,djkvdihost895.jakarta01.com,JAKARTA01\Denni  
Error,10/4/2017 7:42,EventCreate,1,None,Application,djkvdihost161.jakarta01.com,JAKARTA01\danna  
Error,10/4/2017 7:42,EventCreate,1,None,Application,djkvdihost666.jakarta01.com,JAKARTA01\fauziah wildan  
Error,10/4/2017 7:42,EventCreate,1,None,Application,djkvdihost893.jakarta01.com,JAKARTA01\naruhito  
Error,10/4/2017 7:42,EventCreate,1,None,Application,djkvdihost541.jakarta01.com,JAKARTA01\JUNETTE  
Error,10/4/2017 7:42,EventCreate,1,None,Application,djkvdihost609.jakarta01.com,JAKARTA01\ayudia  
Error,10/4/2017 7:41,EventCreate,1,None,Application,djkvdihost618.jakarta01.com,JAKARTA01\Dyandra  
Error,10/4/2017 7:41,EventCreate,1,None,Application,djkvdihost014.jakarta01.com,JAKARTA01\adiyanti  
Error,10/4/2017 7:41,EventCreate,1,None,Application,djkvdihost475.jakarta01.com,JAKARTA01\Djohan  
Error,10/4/2017 7:41,EventCreate,1,None,Application,djkvdihost376.jakarta01.com,JAKARTA01\Indah  
Error,10/4/2017 7:40,EventCreate,1,None,Application,djkvdihost533.jakarta01.com,JAKARTA01\ronal  
Error,10/4/2017 7:40,EventCreate,1,None,Application,djkvdihost013.jakarta01.com,JAKARTA01\REIS  
Error,10/4/2017 7:40,EventCreate,1,None,Application,djkvdihost179.jakarta01.com,JAKARTA01\achmadr  
Error,10/4/2017 7:40,EventCreate,1,None,Application,djkvdihost669.jakarta01.com,JAKARTA01\kreshna  
Error,10/4/2017 7:40,EventCreate,1,None,Application,djkvdihost544.jakarta01.com,JAKARTA01\alvita  
Error,10/4/2017 7:40,EventCreate,1,None,Application,djkvdihost069.jakarta01.com,JAKARTA01\yuliana  
Error,10/4/2017 7:40,EventCreate,1,None,Application,djkvdihost434.jakarta01.com,JAKARTA01\vanya  
Error,10/4/2017 7:40,EventCreate,1,None,Application,djkvdihost307.jakarta01.com,JAKARTA01\hana nurul  
Error,10/4/2017 7:40,EventCreate,1,None,Application,djkvdihost331.jakarta01.com,JAKARTA01\nugrah  
Error,10/4/2017 7:40,EventCreate,1,None,Application,djkvdihost025.jakarta01.com,JAKARTA01\tesha  
Error,10/4/2017 7:39,EventCreate,1,None,Application,djkvdihost463.jakarta01.com,JAKARTA01\vina febria  
Error,10/4/2017 7:39,Application Error,1000,-100,Application,djkvdihost463.jakarta01.com,"Faulting application name: spoolsv.exe, version: 6.1.7601.17777, time stamp: 0x4f35efc3
Faulting module name: msvcrt.dll, version: 7.0.7601.17744, time stamp: 0x4eeaf722
Exception code: 0xc0000005
Fault offset: 0x0000aa14
Faulting process id: 0x634
Faulting application start time: 0x01d33c2df98fd64a
Faulting application path: C:\Windows\System32\spoolsv.exe
Faulting module path: C:\Windows\system32\msvcrt.dll
Report Id: 8761e32b-a89c-11e7-92af-0050569f143b"
Error,10/4/2017 7:40,EventCreate,1,None,Application,djkvdihost022.jakarta01.com,JAKARTA01\harumi  
Error,10/4/2017 7:40,EventCreate,1,None,Application,djkvdihost544.jakarta01.com,JAKARTA01\alvita  
Error,10/4/2017 7:39,EventCreate,1,None,Application,djkvdihost205.jakarta01.com,JAKARTA01\rahmatia  
Error,10/4/2017 7:39,EventCreate,1,None,Application,djkvdihost509.jakarta01.com,JAKARTA01\titis  
Error,10/4/2017 7:39,EventCreate,1,None,Application,djkvdihost538.jakarta01.com,JAKARTA01\caroline  
Error,10/4/2017 7:39,EventCreate,1,None,Application,djkvdihost042.jakarta01.com,JAKARTA01\Adjeng  
Error,10/4/2017 7:38,EventCreate,1,None,Application,djkvdihost571.jakarta01.com,JAKARTA01\Rio Satria  
Error,10/4/2017 7:38,EventCreate,1,None,Application,djkvdihost414.jakarta01.com,JAKARTA01\evanc  
Error,10/4/2017 7:38,EventCreate,1,None,Application,djkvdihost273.jakarta01.com,JAKARTA01\vina  
Error,10/4/2017 7:38,EventCreate,1,None,Application,djkvdihost660.jakarta01.com,JAKARTA01\sitti  
Error,10/4/2017 7:37,EventCreate,1,None,Application,djkvdihost166.jakarta01.com,JAKARTA01\nunik  
Error,10/4/2017 7:37,EventCreate,1,None,Application,djkvdihost448.jakarta01.com,JAKARTA01\cecilia  
Error,10/4/2017 7:37,EventCreate,1,None,Application,djkvdihost830.jakarta01.com,JAKARTA01\myreshka  
Error,10/4/2017 7:37,EventCreate,1,None,Application,djkvdihost770.jakarta01.com,JAKARTA01\veronicam  
Error,10/4/2017 7:37,EventCreate,1,None,Application,djkvdihost089.jakarta01.com,JAKARTA01\Hilman  
Error,10/4/2017 7:36,EventCreate,1,None,Application,djkvdihost257.jakarta01.com,JAKARTA01\Ameilia  
Error,10/4/2017 7:37,EventCreate,1,None,Application,djkvdihost386.jakarta01.com,JAKARTA01\Rini Purnama  
Error,10/4/2017 7:36,EventCreate,1,None,Application,djkvdihost308.jakarta01.com,JAKARTA01\Erich  
Error,10/4/2017 7:36,EventCreate,1,None,Application,djkvdihost696.jakarta01.com,JAKARTA01\MIrhasE  
Error,10/4/2017 7:36,EventCreate,1,None,Application,djkvdihost257.jakarta01.com,JAKARTA01\Ameilia  
Error,10/4/2017 7:36,EventCreate,1,None,Application,djkvdihost167.jakarta01.com,JAKARTA01\Devina  
Error,10/4/2017 7:36,EventCreate,1,None,Application,djkvdihost257.jakarta01.com,JAKARTA01\Ameilia  
Error,10/4/2017 7:36,EventCreate,1,None,Application,djkvdihost340.jakarta01.com,JAKARTA01\hardianbp  
Error,10/4/2017 7:36,EventCreate,1,None,Application,djkvdihost339.jakarta01.com,JAKARTA01\nurlina  
Error,10/4/2017 7:36,EventCreate,1,None,Application,djkvdihost288.jakarta01.com,JAKARTA01\DEVI  
Error,10/4/2017 7:36,EventCreate,1,None,Application,djkvdihost139.jakarta01.com,JAKARTA01\Nikmatullah  
Error,10/4/2017 7:35,EventCreate,1,None,Application,djkvdihost757.jakarta01.com,JAKARTA01\karen  
Error,10/4/2017 7:35,EventCreate,1,None,Application,djkvdihost463.jakarta01.com,JAKARTA01\vina febria  
Error,10/4/2017 7:35,EventCreate,1,None,Application,djkvdihost589.jakarta01.com,JAKARTA01\lestari  
Error,10/4/2017 7:35,EventCreate,1,None,Application,djkvdihost200.jakarta01.com,JAKARTA01\ipuk  
Error,10/4/2017 7:35,EventCreate,1,None,Application,djkvdihost443.jakarta01.com,JAKARTA01\army  
Error,10/4/2017 7:34,EventCreate,1,None,Application,djkvdihost156.jakarta01.com,JAKARTA01\sinta  
Error,10/4/2017 7:34,EventCreate,1,None,Application,djkvdihost130.jakarta01.com,JAKARTA01\RURI  
Error,10/4/2017 7:34,EventCreate,1,None,Application,djkvdihost426.jakarta01.com,JAKARTA01\AdrianP  
Error,10/4/2017 7:34,EventCreate,1,None,Application,djkvdihost616.jakarta01.com,JAKARTA01\nicole  
Error,10/4/2017 7:34,EventCreate,1,None,Application,djkvdihost099.jakarta01.com,JAKARTA01\ALTHEA  
Error,10/4/2017 7:34,EventCreate,1,None,Application,djkvdihost848.jakarta01.com,JAKARTA01\andi  
Error,10/4/2017 7:34,EventCreate,1,None,Application,djkvdihost287.jakarta01.com,JAKARTA01\mery  
Error,10/4/2017 7:34,EventCreate,1,None,Application,djkvdihost087.jakarta01.com,JAKARTA01\michiko  
Error,10/4/2017 7:34,EventCreate,1,None,Application,djkvdihost501.jakarta01.com,JAKARTA01\muammar  
Error,10/4/2017 7:33,EventCreate,1,None,Application,djkvdihost892.jakarta01.com,JAKARTA01\Indra Bramantyono  
Error,10/4/2017 7:33,EventCreate,1,None,Application,djkvdihost056.jakarta01.com,JAKARTA01\aria  
Error,10/4/2017 7:33,EventCreate,1,None,Application,djkvdihost460.jakarta01.com,JAKARTA01\widiana  
Error,10/4/2017 7:32,EventCreate,1,None,Application,djkvdihost180.jakarta01.com,JAKARTA01\findal  
Error,10/4/2017 7:32,EventCreate,1,None,Application,djkvdihost852.jakarta01.com,JAKARTA01\ueda  
Error,10/4/2017 7:32,EventCreate,1,None,Application,djkvdihost495.jakarta01.com,JAKARTA01\srahma  
Error,10/4/2017 7:31,EventCreate,1,None,Application,djkvdihost673.jakarta01.com,JAKARTA01\pramana  
Error,10/4/2017 7:31,EventCreate,1,None,Application,djkvdihost335.jakarta01.com,JAKARTA01\polyska  
Error,10/4/2017 7:31,EventCreate,1,None,Application,djkvdihost686.jakarta01.com,JAKARTA01\anggi  
Error,10/4/2017 7:30,EventCreate,1,None,Application,djkvdihost901.jakarta01.com,JAKARTA01\Joni  
Error,10/4/2017 7:30,EventCreate,1,None,Application,djkvdihost564.jakarta01.com,JAKARTA01\Yunita  
Error,10/4/2017 7:30,EventCreate,1,None,Application,djkvdihost211.jakarta01.com,JAKARTA01\poetry  
Error,10/4/2017 7:30,EventCreate,1,None,Application,djkvdihost462.jakarta01.com,JAKARTA01\Resty  
Error,10/4/2017 7:30,EventCreate,1,None,Application,djkvdihost321.jakarta01.com,JAKARTA01\susilowati  
Error,10/4/2017 7:29,EventCreate,1,None,Application,djkvdihost321.jakarta01.com,JAKARTA01\susilowati  
Error,10/4/2017 7:29,EventCreate,1,None,Application,djkvdihost083.jakarta01.com,JAKARTA01\fitri  
Error,10/4/2017 7:29,EventCreate,1,None,Application,djkvdihost094.jakarta01.com,JAKARTA01\lenny  
Error,10/4/2017 7:28,EventCreate,1,None,Application,djkvdihost096.jakarta01.com,JAKARTA01\Bob Jasper  
Error,10/4/2017 7:28,EventCreate,1,None,Application,djkvdihost096.jakarta01.com,JAKARTA01\Bob Jasper  
Error,10/4/2017 7:28,EventCreate,1,None,Application,djkvdihost012.jakarta01.com,JAKARTA01\aticha  
Error,10/4/2017 7:28,Application Error,1000,-100,Application,djkvdihost096.jakarta01.com,"Faulting application name: wfcrun32.exe, version: 14.4.1000.16, time stamp: 0x571e1bd4
Faulting module name: unknown, version: 0.0.0.0, time stamp: 0x00000000
Exception code: 0xc0000005
Fault offset: 0x7790e1a9
Faulting process id: 0x1390
Faulting application start time: 0x01d33ca7a5f0edf2
Faulting application path: C:\Program Files\Citrix\ICA Client\wfcrun32.exe
Faulting module path: unknown
Report Id: ed657eef-a89a-11e7-bfbd-0050569f108e"
Error,10/4/2017 7:28,EventCreate,1,None,Application,djkvdihost270.jakarta01.com,JAKARTA01\dwinda  
Error,10/4/2017 7:28,EventCreate,1,None,Application,djkvdihost165.jakarta01.com,JAKARTA01\antonius  
Error,10/4/2017 7:28,EventCreate,1,None,Application,djkvdihost873.jakarta01.com,JAKARTA01\m nugraha  
Error,10/4/2017 7:27,EventCreate,1,None,Application,djkvdihost651.jakarta01.com,JAKARTA01\azwar  
Error,10/4/2017 7:27,Application Error,1000,-100,Application,djkvdihost651.jakarta01.com,"Faulting application name: spoolsv.exe, version: 6.1.7601.17777, time stamp: 0x4f35efc3
Faulting module name: msvcrt.dll, version: 7.0.7601.17744, time stamp: 0x4eeaf722
Exception code: 0xc0000005
Fault offset: 0x0000aa14
Faulting process id: 0x63c
Faulting application start time: 0x01d33c406b595c77
Faulting application path: C:\Windows\System32\spoolsv.exe
Faulting module path: C:\Windows\system32\msvcrt.dll
Report Id: d05a0dc8-a89a-11e7-a9a3-0050569f757a"
Error,10/4/2017 7:27,EventCreate,1,None,Application,djkvdihost582.jakarta01.com,JAKARTA01\komangya  
Error,10/4/2017 7:27,EventCreate,1,None,Application,djkvdihost111.jakarta01.com,JAKARTA01\binar  
Error,10/4/2017 7:27,EventCreate,1,None,Application,djkvdihost111.jakarta01.com,JAKARTA01\binar  
Error,10/4/2017 7:27,EventCreate,1,None,Application,djkvdihost722.jakarta01.com,JAKARTA01\Rana  
Error,10/4/2017 7:27,EventCreate,1,None,Application,djkvdihost070.jakarta01.com,JAKARTA01\Eny Masruroh  
Error,10/4/2017 7:27,EventCreate,1,None,Application,djkvdihost719.jakarta01.com,JAKARTA01\Tammyana  
Error,10/4/2017 7:27,EventCreate,1,None,Application,djkvdihost772.jakarta01.com,JAKARTA01\himawan  
Error,10/4/2017 7:26,EventCreate,1,None,Application,djkvdihost442.jakarta01.com,JAKARTA01\mario  
Error,10/4/2017 7:26,EventCreate,1,None,Application,djkvdihost898.jakarta01.com,JAKARTA01\StellaH  
Error,10/4/2017 7:26,EventCreate,1,None,Application,djkvdihost724.jakarta01.com,JAKARTA01\pratiwi  
Error,10/4/2017 7:26,EventCreate,1,None,Application,djkvdihost425.jakarta01.com,JAKARTA01\dyah alit  
Error,10/4/2017 7:26,EventCreate,1,None,Application,djkvdihost084.jakarta01.com,JAKARTA01\vadya  
Error,10/4/2017 7:25,EventCreate,1,None,Application,djkvdihost259.jakarta01.com,JAKARTA01\irman  
Error,10/4/2017 7:26,EventCreate,1,None,Application,djkvdihost664.jakarta01.com,JAKARTA01\meity  
Error,10/4/2017 7:25,EventCreate,1,None,Application,djkvdihost259.jakarta01.com,JAKARTA01\irman  
Error,10/4/2017 7:25,EventCreate,1,None,Application,djkvdihost651.jakarta01.com,JAKARTA01\azwar  
Error,10/4/2017 7:24,EventCreate,1,None,Application,djkvdihost635.jakarta01.com,JAKARTA01\Dimas Satya  
Error,10/4/2017 7:25,EventCreate,1,None,Application,djkvdihost590.jakarta01.com,JAKARTA01\ario  
Error,10/4/2017 7:25,EventCreate,1,None,Application,djkvdihost768.jakarta01.com,JAKARTA01\budi kurniawan  
Error,10/4/2017 7:24,EventCreate,1,None,Application,djkvdihost613.jakarta01.com,JAKARTA01\trisnawati  
Error,10/4/2017 7:24,EventCreate,1,None,Application,djkvdihost519.jakarta01.com,JAKARTA01\meinar  
Error,10/4/2017 7:24,EventCreate,1,None,Application,djkvdihost635.jakarta01.com,JAKARTA01\Dimas Satya  
Error,10/4/2017 7:24,EventCreate,1,None,Application,djkvdihost780.jakarta01.com,JAKARTA01\fatma  
Error,10/4/2017 7:24,EventCreate,1,None,Application,djkvdihost036.jakarta01.com,JAKARTA01\yenni  
Error,10/4/2017 7:24,EventCreate,1,None,Application,djkvdihost796.jakarta01.com,JAKARTA01\Putri  
Error,10/4/2017 7:23,EventCreate,1,None,Application,djkvdihost215.jakarta01.com,JAKARTA01\k_ignatius  
Error,10/4/2017 7:23,EventCreate,1,None,Application,djkvdihost822.jakarta01.com,JAKARTA01\Yosi  
Error,10/4/2017 7:23,EventCreate,1,None,Application,djkvdihost008.jakarta01.com,JAKARTA01\ryan  
Error,10/4/2017 7:23,EventCreate,1,None,Application,djkvdihost250.jakarta01.com,JAKARTA01\GuestISD56  
Error,10/4/2017 7:23,EventCreate,1,None,Application,djkvdihost378.jakarta01.com,JAKARTA01\reny  
Error,10/4/2017 7:23,EventCreate,1,None,Application,djkvdihost688.jakarta01.com,JAKARTA01\NovrianAS  
Error,10/4/2017 7:23,EventCreate,1,None,Application,djkvdihost700.jakarta01.com,JAKARTA01\kusumadita  
Error,10/4/2017 7:22,EventCreate,1,None,Application,djkvdihost641.jakarta01.com,JAKARTA01\junito  
Error,10/4/2017 7:22,EventCreate,1,None,Application,djkvdihost286.jakarta01.com,JAKARTA01\wulanf  
Error,10/4/2017 7:22,EventCreate,1,None,Application,djkvdihost199.jakarta01.com,JAKARTA01\novita Rahayu  
Error,10/4/2017 7:21,EventCreate,1,None,Application,djkvdihost267.jakarta01.com,JAKARTA01\andi wijaya  
Error,10/4/2017 7:21,EventCreate,1,None,Application,djkvdihost374.jakarta01.com,JAKARTA01\finessya  
Error,10/4/2017 7:21,EventCreate,1,None,Application,djkvdihost405.jakarta01.com,JAKARTA01\Sandra  
Error,10/4/2017 7:21,EventCreate,1,None,Application,djkvdihost196.jakarta01.com,JAKARTA01\nila  
Error,10/4/2017 7:21,EventCreate,1,None,Application,djkvdihost626.jakarta01.com,JAKARTA01\santoso  
Error,10/4/2017 7:20,EventCreate,1,None,Application,djkvdihost793.jakarta01.com,JAKARTA01\Priellya  
Error,10/4/2017 7:20,EventCreate,1,None,Application,djkvdihost518.jakarta01.com,JAKARTA01\mega  
Error,10/4/2017 7:20,EventCreate,1,None,Application,djkvdihost137.jakarta01.com,JAKARTA01\mutiara  
Error,10/4/2017 7:19,WSH,1,None,Application,djkvdihost137.jakarta01.com,"CN=Mutiara Annisa password will expire in 1 day(s) at 10/5/2017 6:47:13 PM

Press CTRL + ALT + DEL and select the ""Change a password"" option."
Error,10/4/2017 7:19,EventCreate,1,None,Application,djkvdihost408.jakarta01.com,JAKARTA01\fardy  
